13192:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
13195:15,1058,110556,19399,19395,5987,103548,103544,120122,120124
13226:55388,5981,46136,46132,19972,44793,12831,50417,22678,65261
13233:1804,394,3429,110556,19399,19395,5987,103548,103544,120122
13259:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
13264:2292,6108,110556,19399,19395,5987,103548,103544,120122,120124
13269:60010,110556,19399,19395,5987,103548,103544,120122,120124,53902
13280:5542,110556,19399,19395,5987,103548,103544,120122,120124,53902
13285:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
13289:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
13295:559,110556,19399,19395,5987,103548,103544,120122,120124,53902
13296:1592,924,10705,69171,44793,52811,22678,65260,57664,68348
13307:7446,110556,19399,19395,5987,103548,103544,120122,120124,53902
13312:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
13319:985,110556,19399,19395,5987,103548,103544,120122,120124,53902
13325:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
13335:43595,110556,19399,19395,5987,103548,103544,120122,120124,53902
13339:247,26567,57664,96740,49159,106624,109998,112644,79550,100094
13353:230,13090,110556,19399,19395,5987,103548,103544,120122,120124
13367:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
13375:2703,5981,46136,46132,19972,44793,12831,50417,22678,65261
13377:1965,2717,110556,82999,46132,46791,21613,12832,65886,98108
13380:26064,10705,69171,44793,52811,22678,65260,57664,68348,94334
13387:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
13392:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
13414:395,110556,19399,19395,5987,103548,103544,120122,120124,53902
13425:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
13432:15705,1572,110556,19399,19395,5987,103548,103544,120122,120124
13434:15976,110556,19399,19395,5987,103548,103544,120122,120124,53902
13435:730,37694,110556,19399,19395,103548,113011,88394,46132,97157
13436:15162,10451,745,23102,97962,17257,46864,94279,65884,22678
13444:873,33849,1009,303,29991,40,110556,19399,19395,5987
13445:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
13447:5477,5981,46136,46132,19972,44793,12831,50417,22678,65261
13459:18287,5214,110556,82999,46132,46791,21613,12832,65886,98108
13464:168,5981,46136,46132,19972,44793,12831,50417,22678,65261
13466:1382,110556,19399,19395,5987,103548,103544,120122,120124,53902
13467:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
13469:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
13470:42505,24825,46132,16704,10705,69176,44793,55622,57664,113141
13504:947,1119,51852,110556,19399,19395,5987,103548,103544,120122
13506:3234,29,9006,10640,596,14969,14470,110556,19399,19395
13511:944,44859,1550,155,190,2338,49217,17,2626,110556
13525:39466,5981,46136,46132,19972,44793,12831,50417,22678,65261
13526:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
13530:44,44,81,5403,110556,19399,19395,103548,113011,88394
13533:190,110556,19399,19395,5987,103548,103544,120122,120124,53902
13534:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
13535:57664,105636,109998,90986,113026,55938,55016,16306,41380,5854
13564:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
13568:15487,57664,109998,20124,60112,113026,33209,86550,55938,55016
13584:3632,568,1471,110556,19399,19395,5987,103548,103544,120122
13590:2405,110556,19399,19395,5987,103548,103544,120122,120124,53902
13596:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
13602:28536,296,110556,19399,19395,5987,103548,103544,120122,120124
13607:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
13613:560,110556,19399,19395,5987,103548,103544,120122,120124,53902
13618:109836,57664,115274,99381,42756,34287,49244,78524,87211,13905
13632:1989,82991,64670,10705,21619,69171,46864,65884,50417,52811
13633:2769,354,45181,3628,2270,3,110556,19399,19395,5987
13634:4958,6759,6708,110556,19399,19395,5987,103548,103544,120122
13643:100110,30600,39501,84035,8343,15503,39925,74650,113733,80972
13657:87295,114275,51658,117301,110890,102514,80570,95394,67068,38164
13665:5465,110556,19399,19395,5987,103548,103544,120122,120124,53902
13666:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
13696:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
13700:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
13701:5465,46132,16704,10705,69176,44793,55622,57664,113141,94334
13710:5738,605,14686,5981,46136,46132,19972,44793,12831,50417
13723:46132,16704,10705,69176,44793,55622,57664,113141,94334,108108
13752:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
13758:301,110556,19399,19395,5987,103548,103544,120122,120124,53902
13761:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
13770:109998,22340,91899,6475,87034,109576,113026,55938,55016,21217
13781:109998,22340,91899,6475,87034,109576,113026,55938,55016,21217
13782:53507,770,110556,19399,19395,103548,113011,88394,46132,97157
13784:46132,16704,10705,69176,44793,55622,57664,113141,94334,108108
13806:119,110556,19399,19395,5987,103548,103544,120122,120124,53902
13812:176,16180,3702,110556,19399,19395,5987,103548,103544,120122
13813:5928,6094,2200,110556,19399,19395,5987,103548,103544,120122
13831:74699,110556,19399,19395,103548,113011,88394,46132,97157,88023
13835:866,361,110556,19399,19395,103548,113011,88394,46132,97157
13841:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
13871:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
13874:1760,5981,46136,46132,19972,44793,12831,50417,22678,65261
13876:3250,30,559,2715,15,110556,19399,19395,5987,103548
13883:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
13884:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
13892:39204,110556,82999,46132,46791,21613,12832,65886,98108,57664
13893:533,603,46132,16704,10705,69176,44793,55622,57664,113141
13900:2816,2816,4785,110556,19399,19395,5987,103548,103544,120122
13912:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
13918:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
13924:278,1382,110556,19399,19395,5987,103548,103544,120122,120124
13953:6759,17,110556,19399,19395,103548,113011,88394,46132,97157
13956:15947,82991,64670,10705,21619,69171,46864,65884,50417,52811
13961:26567,57664,96740,49159,106624,109998,112644,79550,100094,111639
13964:65,110556,19399,19395,5987,103548,103544,120122,120124,53902
13995:6320,3060,17257,46864,94279,65884,22678,65261,98108,57664
14003:2618,110556,19399,19395,5987,103548,103544,120122,120124,53902
14014:36771,110556,19399,19395,103548,113011,88394,46132,97157,88023
14015:16034,110556,19399,19395,103548,113011,88394,46132,97157,88023
14024:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
14034:11808,5981,113011,82991,88391,46136,46132,88022,64670,10705
14040:285,110556,19399,19395,5987,103548,103544,120122,120124,53902
14056:45018,110556,19399,19395,5987,103548,103544,120122,120124,53902
14057:650,1558,2956,65362,66779,17,429,110556,19399,19395
14058:12387,224,7471,110556,19399,19395,5987,103548,103544,120122
14065:262,110556,19399,19395,103548,113011,88394,46132,97157,88023
14068:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
14069:58,110556,19399,19395,5987,103548,103544,120122,120124,53902
14084:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
14087:353,8794,16147,110556,19399,19395,5987,103548,103544,120122
14088:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
14095:193,110556,19399,19395,103548,113011,88394,46132,97157,88023
14112:5607,110556,19399,19395,5987,103548,103544,120122,120124,53902
14120:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
14128:17257,46864,94279,65884,22678,65261,98108,57664,24145,49162
14139:761,56398,3377,13681,110556,19399,19395,5987,103548,103544
14142:32142,110556,19399,19395,5987,103548,103544,120122,120124,53902
14147:8093,110556,19399,19395,5987,103548,103544,120122,120124,53902
14148:62468,110556,19399,19395,103548,113011,88394,46132,97157,88023
14151:9662,2406,110556,82999,46132,46791,21613,12832,65886,98108
14176:1086,302,110556,19399,19395,5987,103548,103544,120122,120124
14210:65,65,1451,962,110556,19399,19395,5987,103548,103544
14211:364,8655,110556,19399,19395,5987,103548,103544,120122,120124
14219:5355,91137,82991,64670,57664,117523,107708,68341,35218,81997
14247:24699,9635,24699,12601,58,6068,110556,19399,19395,5987
14293:289,302,58,30635,138,15522,110556,19399,19395,5987
14299:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
14314:21672,518,7685,2618,8,3915,680,378,32,110556
14321:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
14330:970,26528,1987,615,8,8907,8803,8286,59585,110556
14336:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
14347:22620,91137,82991,64670,57664,117523,107708,68341,35218,81997
14371:41652,9902,94,2658,1119,1152,110556,19399,19395,5987
14386:17257,46864,94279,65884,22678,65261,98108,57664,24145,49162
14397:22648,29,101,110556,19399,19395,5987,103548,103544,120122
14407:521,110556,19399,19395,5987,103548,103544,120122,120124,53902
14422:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
14436:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
14445:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
14446:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
14455:238,110556,19399,19395,103548,113011,88394,46132,97157,88023
14470:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
14473:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
14508:5860,5981,46136,46132,19972,44793,12831,50417,22678,65261
14509:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
14517:7608,82991,64670,10705,21619,69171,46864,65884,50417,52811
14522:224,110556,19399,19395,103548,113011,88394,46132,97157,88023
14524:11626,5981,113011,82991,88391,46136,46132,88022,64670,10705
14536:12254,14593,12657,4940,5981,46136,46132,19972,44793,12831
14554:2668,110556,19399,19395,103548,113011,88394,46132,97157,88023
14568:5214,110556,19399,19395,103548,113011,88394,46132,97157,88023
14576:2414,110556,19399,19395,103548,113011,88394,46132,97157,88023
14582:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
14590:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
14591:18867,5981,113011,82991,88391,46136,46132,88022,64670,10705
14601:26567,57664,96740,49159,106624,109998,112644,79550,100094,111639
14613:65,110556,19399,19395,5987,103548,103544,120122,120124,53902
14615:802,110556,19399,19395,5987,103548,103544,120122,120124,53902
14619:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
14629:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
14639:31633,110556,82999,46132,46791,21613,12832,65886,98108,57664
14640:74193,110556,82999,46132,46791,21613,12832,65886,98108,57664
14652:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
14676:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
14681:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
14695:32969,110556,19399,19395,5987,103548,103544,120122,120124,53902
14697:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
14701:2971,5407,110556,19399,19395,5987,103548,103544,120122,120124
14712:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
14717:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
14719:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
14721:669,669,669,669,10705,69171,44793,52811,22678,65260
14737:3834,71420,25877,110556,19399,19395,5987,103548,103544,120122
14752:17125,110556,19399,19395,5987,103548,103544,120122,120124,53902
14755:709,110556,19399,19395,5987,103548,103544,120122,120124,53902
14759:521,24921,17,110556,19399,19395,5987,103548,103544,120122
14764:2692,110556,19399,19395,5987,103548,103544,120122,120124,53902
14767:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
14771:81,91137,82991,64670,57664,117523,107708,68341,35218,81997
14776:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
14784:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
14788:4326,110556,19399,19395,5987,103548,103544,120122,120124,53902
14791:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
14793:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
14794:32,472,110556,19399,19395,5987,103548,103544,120122,120124
14822:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
14824:497,42397,2917,1875,100015,69171,54173,54174,57664,90295
14862:10703,69172,108108,70134,87295,16005,77668,49159,16918,47259
14863:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
14864:944,39,13030,110556,19399,19395,5987,103548,103544,120122
14865:65,110556,19399,19395,5987,103548,103544,120122,120124,53902
14874:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
14879:119,559,12935,110556,19399,19395,5987,103548,103544,120122
14881:336,5981,46136,46132,19972,44793,12831,50417,22678,65261
14883:285,891,5176,285,110556,19399,19395,5987,103548,103544
14906:19710,23317,22689,6202,17339,48076,39851,44254,91137,82991
14923:7153,91137,82991,64670,57664,117523,107708,68341,35218,81997
14924:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
14933:42126,57664,105636,109998,90986,113026,55938,55016,16306,41380
14934:4940,4877,4877,574,2888,5981,46136,46132,19972,44793
14960:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
14964:116,110556,19399,19395,5987,103548,103544,120122,120124,53902
14967:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
14982:1832,110556,19399,19395,5987,103548,103544,120122,120124,53902
14992:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
15002:17257,46864,94279,65884,22678,65261,98108,57664,24145,49162
15024:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
15025:56570,6972,110556,19399,19395,5987,103548,103544,120122,120124
15027:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
15043:4813,110556,19399,19395,103548,113011,88394,46132,97157,88023
15044:650,110556,19399,19395,5987,103548,103544,120122,120124,53902
15051:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
15066:8236,5567,110556,19399,19395,5987,103548,103544,120122,120124
15068:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
15073:859,2734,110556,19399,19395,5987,103548,103544,120122,120124
15076:40690,36092,2140,4364,110556,19399,19395,5987,103548,103544
15079:7560,110556,19399,19395,5987,103548,103544,120122,120124,53902
15101:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
15104:42654,32947,110556,19399,19395,5987,103548,103544,120122,120124
15106:483,66,6,14345,117,21,720,18401,1568,110556
15113:30828,110556,19399,19395,5987,103548,103544,120122,120124,53902
15130:8588,110556,19399,19395,5987,103548,103544,120122,120124,53902
15131:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
15135:1962,3514,427,3476,110556,19399,19395,5987,103548,103544
15166:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
15176:3246,110556,19399,19395,103548,113011,88394,46132,97157,88023
15177:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
15178:29891,19818,18964,285,14003,110556,19399,19395,5987,103548
15187:2140,110556,19399,19395,103548,113011,88394,46132,97157,88023
15189:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
15201:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
15207:18867,8066,17190,2271,2959,110556,82999,46132,46791,21613
15211:5111,11973,11973,4626,11973,57664,105636,109998,90986,113026
15214:3409,17257,46864,94279,65884,22678,65261,98108,57664,24145
15216:9354,17257,46864,94279,65884,22678,65261,98108,57664,24145
15221:8009,8009,8009,28541,8009,5981,46136,46132,19972,44793
15224:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
15253:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
15278:1405,110556,19399,19395,5987,103548,103544,120122,120124,53902
15280:81,91137,82991,64670,57664,117523,107708,68341,35218,81997
15288:17,568,110556,19399,19395,5987,103548,103544,120122,120124
15289:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
15297:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
